match_id,season,section,home,away,home_score,away_score,venue,date,home_form,home_attack,home_defence,home_rest_days,home_changed_continent,away_form,away_attack,away_defence,away_rest_days,away_changed_continent,elo_home,elo_away,elo_diff,form_diff,rest_diff,cross_continent,altitude,playoff,margin,home_win
418,2023-24,Round 15,Bulls,Ospreys,61,24,"Loftus Versfeld Stadium, Pretoria",2024-04-27,3.2,26.4,23.2,7.0,0,1.8,22.8,21.0,7.0,0,6.899755459276852,1.0493227187920249,5.850432740484827,1.4000000000000001,0.0,1,1,0,37,1
419,2023-24,Round 15,Cardiff,Edinburgh,7,24,"Cardiff Arms Park, Cardiff",2024-04-27,-5.6,15.4,21.0,8.0,0,0.4,24.0,23.6,7.0,0,-0.2800316098178482,-0.9950281782846144,0.7149965684667663,-6.0,1.0,0,0,0,-17,0
420,2023-24,Round 15,Dragons,Connacht,27,34,"Rodney Parade, Newport",2024-04-27,-17.4,16.4,33.8,7.0,0,6.0,24.8,18.8,7.0,0,-13.437947444537546,0.9568174946176552,-14.3947649391552,-23.4,0.0,0,0,0,-7,0
421,2023-24,Round 16,Dragons,Stormers,21,44,"Rodney Parade, Newport",2024-05-10,-12.2,20.4,32.6,13.0,0,6.8,28.2,21.4,13.0,1,-13.298470950622026,6.049168552778061,-19.34763950340009,-19.0,0.0,1,0,0,-23,0
422,2023-24,Round 16,Edinburgh,Zebre,40,14,"Edinburgh Rugby Stadium, Edinburgh",2024-05-10,2.8,24.0,21.2,13.0,0,-23.2,14.8,38.0,13.0,0,1.376471478562062,-15.469820914873733,16.846292393435796,26.0,0.0,0,0,0,26,1
423,2023-24,Round 16,Scarlets,Ulster,20,31,"Parc y Scarlets, Llanelli",2024-05-11,-17.0,14.8,31.8,15.0,0,2.6,25.0,22.4,15.0,0,-12.363400742043638,0.9764888488731952,-13.339889590916833,-19.6,0.0,0,0,0,-11,0
424,2023-24,Round 16,Bulls,Glasgow,40,34,"Loftus Versfeld Stadium, Pretoria",2024-05-11,7.6,33.6,26.0,14.0,0,19.6,28.4,8.8,14.0,1,8.71471218522837,8.423999345133064,0.2907128400953063,-12.000000000000002,0.0,1,1,0,6,1
425,2023-24,Round 16,Sharks,Benetton,24,25,"Kings Park Stadium, Durban",2024-05-11,-3.2,19.4,22.6,15.0,1,0.8,22.0,21.2,15.0,1,-1.9825547585122572,-2.400851477079902,0.41829671856764494,-4.0,0.0,1,0,0,-1,0
426,2023-24,Round 16,Leinster,Ospreys,61,14,"RDS Arena, Dublin",2024-05-11,1.6,27.0,25.4,14.0,1,-6.0,23.8,29.8,14.0,1,6.9300384746029895,-0.7656340071594925,7.695672481762482,7.6,0.0,0,0,0,47,1
427,2023-24,Round 16,Munster,Connacht,47,12,"Thomond Park, Limerick",2024-05-11,11.2,30.4,19.2,14.0,1,6.6,28.4,21.8,14.0,0,10.326864556693504,0.8173410007021351,9.509523555991368,4.6,0.0,0,0,0,35,1
428,2023-24,Round 16,Lions,Cardiff,34,13,"Ellis Park Stadium, Johannesburg",2024-05-11,10.2,31.2,21.0,14.0,0,-8.2,14.4,22.6,14.0,1,5.317179674382187,-2.651531266664525,7.968710941046712,18.4,0.0,1,1,0,21,1
429,2023-24,Round 17,Zebre,Scarlets,18,32,"Stadio Sergio Lanfranchi, Parma",2024-05-17,-25.2,11.8,37.0,7.0,0,-16.0,16.8,32.8,6.0,0,-15.785191675530152,-12.729411782951956,-3.0557798925781956,-9.2,1.0,0,0,0,-14,0
430,2023-24,Round 17,Edinburgh,Munster,26,29,"Edinburgh Rugby Stadium, Edinburgh",2024-05-17,7.2,28.2,21.0,7.0,0,15.0,30.8,15.8,6.0,0,1.6918422392184826,11.775912201094368,-10.084069961875885,-7.8,1.0,0,0,0,-3,0
431,2023-24,Round 17,Bulls,Benetton,56,35,"Loftus Versfeld Stadium, Pretoria",2024-05-18,5.2,33.6,28.4,7.0,0,3.0,25.2,22.2,7.0,0,8.68564090121884,-1.6590218052231376,10.344662706441976,2.2,0.0,1,1,0,21,1
432,2023-24,Round 17,Ospreys,Dragons,26,13,"Swansea.com Stadium, Swansea",2024-05-18,-14.6,23.6,38.2,7.0,0,-12.2,19.4,31.6,8.0,0,-2.3960667589832445,-14.263707000282016,11.867640241298773,-2.4000000000000004,-1.0,0,0,0,13,1
433,2023-24,Round 17,Lions,Glasgow,44,21,"Ellis Park Stadium, Johannesburg",2024-05-18,8.4,30.0,21.6,7.0,0,16.4,31.4,15.0,7.0,0,6.020308580277516,8.453070629142594,-2.4327620488650785,-7.999999999999998,0.0,1,1,0,23,1
434,2023-24,Round 17,Connacht,Stormers,12,16,"The Sportsground, Galway",2024-05-18,-3.6,25.6,29.2,7.0,0,15.0,32.6,17.6,8.0,0,-0.6317066436987282,7.014404602438053,-7.6461112461367815,-18.6,-1.0,1,0,0,-4,0
435,2023-24,Round 17,Sharks,Cardiff,14,36,"Kings Park Stadium, Durban",2024-05-18,2.6,22.2,19.6,7.0,0,-9.8,13.0,22.8,7.0,0,-2.724384430369022,-3.354660172559854,0.630275742190832,12.4,0.0,1,0,0,-22,0
436,2023-24,Round 17,Ulster,Leinster,23,21,"Ravenhill Stadium, Belfast",2024-05-18,0.2,21.4,21.2,7.0,0,8.4,32.6,24.2,7.0,0,1.342499889781512,8.560471226426742,-7.21797133664523,-8.200000000000001,0.0,0,0,0,2,1
437,2023-24,Round 18,Glasgow,Zebre,38,26,"Scotstoun Stadium, Glasgow",2024-05-31,11.0,32.2,21.2,13.0,1,-23.2,14.0,37.2,14.0,0,6.509794424256087,-17.479613686272334,23.98940811052842,34.2,-1.0,0,0,0,12,1
438,2023-24,Round 18,Leinster,Connacht,33,7,"RDS Arena, Dublin",2024-05-31,3.2,30.6,27.4,13.0,0,0.4,25.2,24.8,13.0,0,8.238674092762219,-0.86709551908505,9.105769611847268,2.8000000000000003,0.0,0,0,0,26,1
439,2023-24,Round 18,Benetton,Edinburgh,31,6,"Stadio Comunale di Monigo, Treviso",2024-06-01,-0.6,29.6,30.2,14.0,1,11.0,29.2,18.2,15.0,0,-2.12455553457894,1.800249235406071,-3.9248047699850113,-11.6,-1.0,0,0,0,25,1
440,2023-24,Round 18,Stormers,Lions,29,24,"Cape Town Stadium, Cape Town",2024-06-01,11.4,27.2,15.8,14.0,1,8.2,31.2,23.0,14.0,0,7.249793477824375,7.963584785164024,-0.7137913073396485,3.200000000000001,0.0,0,0,0,5,1
441,2023-24,Round 18,Scarlets,Dragons,32,15,Cardiff City Stadium,2024-06-01,-13.8,20.0,33.8,15.0,0,-10.6,20.0,30.6,14.0,0,-11.034989772209777,-13.77694297615214,2.741953203942364,-3.200000000000001,1.0,0,0,0,17,1
442,2023-24,Round 18,Sharks,Bulls,14,26,"Kings Park Stadium, Durban",2024-06-01,-3.8,20.6,24.4,14.0,0,5.2,38.6,33.4,14.0,0,-5.5874120045881055,9.151174630574642,-14.738586635162747,-9.0,0.0,0,0,0,-12,0
443,2023-24,Round 18,Cardiff,Ospreys,29,33,Cardiff City Stadium,2024-06-01,-4.6,17.6,22.2,14.0,1,-10.0,25.4,35.4,14.0,0,-0.4916325983407703,-2.8828307831131217,2.3911981847723514,5.4,0.0,0,0,0,-4,0
444,2023-24,Round 18,Munster,Ulster,29,24,"Thomond Park, Limerick",2024-06-01,13.6,31.2,17.6,15.0,0,2.6,23.6,21.0,14.0,0,11.66750520490678,1.664297023446035,10.003208181460744,11.0,1.0,0,0,0,5,1
445,2023-24,Quarter-finals,Munster,Ospreys,23,7,"Thomond Park, Limerick",2024-06-07,13.6,33.0,19.4,6.0,0,-12.2,24.8,37.0,6.0,0,10.567184386760704,-1.6437109646358865,12.21089535139659,25.799999999999997,0.0,0,0,1,16,1
446,2023-24,Quarter-finals,Leinster,Ulster,43,20,"Aviva Stadium, Dublin",2024-06-08,1.8,27.8,26.0,8.0,0,2.8,27.0,24.2,7.0,0,9.328097131577492,2.7646178415921097,6.563479289985382,-0.9999999999999998,1.0,0,0,1,23,1
447,2023-24,Quarter-finals,Glasgow,Stormers,27,10,"Scotstoun Stadium, Glasgow",2024-06-08,5.0,30.8,25.8,8.0,0,11.2,30.4,19.2,7.0,1,4.710853613203245,7.22117260855834,-2.510318995355095,-6.199999999999999,1.0,1,0,1,17,1
448,2023-24,Semi-finals,Bulls,Leinster,25,20,"Loftus Versfeld Stadium, Pretoria",2024-06-15,14.2,41.0,26.8,14.0,0,12.8,34.0,21.2,7.0,1,9.477315967058368,10.371749202578954,-0.8944332355205855,1.3999999999999986,7.0,1,1,1,5,1
449,2023-24,Semi-finals,Munster,Glasgow,10,17,"Thomond Park, Limerick",2024-06-15,15.8,32.2,16.4,8.0,0,6.2,32.0,25.8,7.0,0,10.346094851621045,6.061885512738755,4.28420933888229,9.600000000000001,1.0,0,0,1,-7,0
450,2023-24,Final,Bulls,Glasgow,16,21,"Loftus Versfeld Stadium, Pretoria",2024-06-22,16.2,41.6,25.4,7.0,0,1.4,27.4,26.0,7.0,1,9.466759290610426,7.790306446626984,1.6764528439834425,14.799999999999999,0.0,1,1,1,-5,0
451,2024-25,Round 1,Cardiff,Zebre,22,17,"Cardiff Arms Park, Cardiff",2024-09-20,-4.4,20.4,24.8,30.0,0,-24.2,16.6,40.8,30.0,0,-1.2115266917726035,-10.976471012653644,9.76494432088104,19.799999999999997,0.0,0,0,0,5,1
452,2024-25,Round 1,Edinburgh,Leinster,31,33,"Hive Stadium, Edinburgh",2024-09-20,8.0,27.8,19.8,30.0,0,17.8,35.6,17.8,30.0,1,-0.3445618691147012,7.267614115318826,-7.612175984433527,-9.8,0.0,0,0,0,-2,0
453,2024-25,Round 1,Dragons,Ospreys,23,21,"Rodney Parade, Newport",2024-09-21,-15.4,19.0,34.4,30.0,0,-16.6,20.8,37.4,30.0,0,-10.22192335903053,-0.9958350006473592,-9.226088358383171,1.200000000000001,0.0,0,0,0,2,1
454,2024-25,Round 1,Munster,Connacht,35,33,"Thomond Park, Limerick",2024-09-21,10.4,27.6,17.2,30.0,0,-4.0,23.8,27.8,30.0,0,6.032371742412971,-1.3695629905302262,7.401934732943197,14.4,0.0,0,0,0,2,1
455,2024-25,Round 1,Benetton,Scarlets,20,20,"Stadio Monigo, Treviso",2024-09-21,3.6,32.2,28.6,30.0,0,-2.0,25.8,27.8,30.0,0,0.1175474596936928,-7.146429564822808,7.2639770245165005,5.6,0.0,0,0,0,0,0
456,2024-25,Round 1,Ulster,Glasgow,20,19,"Ravenhill Stadium, Belfast",2024-09-21,-2.2,27.2,29.4,30.0,0,3.6,24.8,21.2,30.0,1,1.2046760394134537,6.3405662117177295,-5.135890172304276,-5.800000000000001,0.0,0,0,0,1,1
457,2024-25,Round 2,Leinster,Dragons,34,6,"Aviva Stadium, Dublin",2024-09-27,8.8,30.0,21.2,7.0,0,-11.6,19.8,31.4,6.0,0,7.306396516875473,-9.699314523192212,17.005711040067688,20.4,1.0,0,0,0,28,1
458,2024-25,Round 2,Glasgow,Benetton,42,10,"Scotstoun Stadium, Glasgow",2024-09-27,8.0,24.4,16.4,6.0,0,0.2,29.0,28.8,6.0,0,6.326977194487302,-1.208850242757957,7.535827437245259,7.8,0.0,0,0,0,32,1
459,2024-25,Round 2,Scarlets,Cardiff,15,24,"Parc y Scarlets, Llanelli",2024-09-28,3.0,26.2,23.2,7.0,0,-3.0,21.4,24.4,8.0,0,-5.820031862371158,-2.288021123860708,-3.5320107385104498,6.0,-1.0,0,0,0,-9,0
460,2024-25,Round 2,Zebre,Munster,42,33,"Stadio Sergio Lanfranchi, Parma",2024-09-28,-17.6,16.8,34.4,8.0,0,3.8,25.2,21.4,7.0,0,-9.89997658056554,4.89217826911865,-14.79215484968419,-21.400000000000002,1.0,0,0,0,9,1
461,2024-25,Round 2,Bulls,Edinburgh,22,16,"Loftus Versfeld Stadium, Pretoria",2024-09-28,7.8,32.6,24.8,30.0,0,2.6,25.4,22.8,8.0,1,5.739379804348457,-0.3833442706713486,6.122724075019805,5.199999999999999,22.0,1,1,0,6,1
462,2024-25,Round 2,Ospreys,Stormers,37,24,Brewery Field. Bridgend,2024-09-28,-9.6,20.2,29.8,7.0,0,9.0,28.2,19.2,30.0,0,-1.5184438364856765,4.109098496315981,-5.627542332801657,-18.6,-23.0,1,0,0,13,1
463,2024-25,Round 2,Connacht,Sharks,36,30,"The Sportsground, Galway",2024-09-28,-12.0,19.6,31.6,7.0,0,-8.2,18.8,27.0,30.0,1,-0.2293695172359064,-4.139487338750281,3.910117821514375,-3.8000000000000007,-23.0,1,0,0,6,1
464,2024-25,Round 2,Lions,Ulster,35,22,"Ellis Park Stadium, Johannesburg",2024-09-28,10.2,31.8,21.6,30.0,0,-2.8,23.6,26.4,7.0,1,5.594543958101041,1.218265056643881,4.37627890145716,13.0,23.0,1,1,0,13,1
465,2024-25,Round 3,Scarlets,Connacht,23,24,"Parc y Scarlets, Llanelli",2024-10-04,2.2,23.8,21.6,6.0,0,-12.2,20.0,32.2,6.0,0,-6.966830788520113,-0.6203812993873439,-6.34644948913277,14.399999999999999,0.0,0,0,0,-1,0
466,2024-25,Round 3,Cardiff,Glasgow,36,52,"Cardiff Arms Park, Cardiff",2024-10-04,2.2,24.8,22.6,6.0,0,12.0,25.2,13.2,7.0,0,-1.141222197711753,7.973394450762776,-9.114616648474529,-9.8,-1.0,0,0,0,-16,0
467,2024-25,Round 3,Lions,Edinburgh,55,21,"Ellis Park Stadium, Johannesburg",2024-10-05,6.4,30.0,23.6,7.0,0,-2.0,23.8,25.8,7.0,0,5.856916067955325,0.2289281368306318,5.627987931124693,8.4,0.0,1,1,0,34,1
468,2024-25,Round 3,Bulls,Ulster,47,21,"Loftus Versfeld Stadium, Pretoria",2024-10-05,7.8,29.0,21.2,7.0,0,-7.6,21.8,29.4,7.0,0,5.127107396846476,0.9558929467895972,4.171214450056879,15.399999999999999,0.0,1,1,0,26,1
469,2024-25,Round 3,Benetton,Leinster,5,35,"Stadio Monigo, Treviso",2024-10-05,-5.4,24.2,29.6,8.0,0,14.8,32.6,17.8,8.0,0,-2.855267499033431,7.805825412868705,-10.661092911902136,-20.200000000000003,0.0,0,0,0,-30,0
470,2024-25,Round 3,Munster,Ospreys,23,0,"Musgrave Park, Cork",2024-10-05,1.4,26.0,24.6,7.0,0,2.4,24.8,22.4,7.0,0,3.1129627841502314,-0.2556896032055105,3.368652387355742,-1.0,0.0,0,0,0,23,1
471,2024-25,Round 3,Zebre,Stormers,5,36,"Stadio Sergio Lanfranchi, Parma",2024-10-05,-9.6,23.4,33.0,7.0,0,0.4,24.6,24.2,7.0,0,-8.120761095597121,2.8463442630358147,-10.967105358632935,-10.0,0.0,1,0,0,-31,0
472,2024-25,Round 3,Dragons,Sharks,30,33,"Rodney Parade, Newport",2024-10-05,-15.8,15.6,31.4,8.0,0,-7.2,22.8,30.0,7.0,0,-10.198743419185444,-3.748475556598844,-6.4502678625866,-8.600000000000001,1.0,1,0,0,-3,0
473,2024-25,Round 4,Glasgow,Zebre,33,3,"Scotstoun Stadium, Glasgow",2024-10-11,11.8,30.2,18.4,7.0,0,-10.6,21.6,32.2,6.0,0,9.261932785915324,-10.624050559733828,19.88598334564915,22.4,1.0,0,0,0,30,1
474,2024-25,Round 4,Benetton,Sharks,38,10,"Stadio Monigo, Treviso",2024-10-12,-11.6,20.2,31.8,7.0,0,-7.6,23.0,30.6,7.0,0,-5.389158207843217,-3.493502342857504,-1.8956558649857134,-4.0,0.0,1,0,0,28,1
475,2024-25,Round 4,Cardiff,Scarlets,19,25,"Cardiff Arms Park, Cardiff",2024-10-12,3.2,29.4,26.2,8.0,0,4.2,24.4,20.2,8.0,0,-2.4297605328643,-7.032185839606836,4.602425306742536,-1.0,0.0,0,0,0,-6,0
476,2024-25,Round 4,Edinburgh,Stormers,38,7,"Hive Stadium, Edinburgh",2024-10-12,-14.0,20.0,34.0,7.0,1,2.0,23.0,21.0,7.0,0,-1.608273070056899,5.349633727172521,-6.95790679722942,-16.0,0.0,1,0,0,31,1
477,2024-25,Round 4,Leinster,Munster,26,12,"Croke Park, Dublin",2024-10-12,15.6,33.0,17.4,7.0,0,5.0,24.8,19.8,7.0,0,10.339716121678492,4.476097545414658,5.863618576263835,10.6,0.0,0,0,0,14,1
478,2024-25,Round 4,Ospreys,Bulls,19,29,"Swansea.com Stadium, Swansea",2024-10-12,-4.8,19.6,24.4,7.0,0,8.8,27.2,18.4,7.0,1,-1.6188243644699365,6.709985951840788,-8.328810316310724,-13.600000000000001,0.0,1,0,0,-10,0
479,2024-25,Round 4,Ulster,Connacht,32,27,"Ravenhill Stadium, Belfast",2024-10-12,-13.2,21.4,34.6,7.0,1,-5.0,22.4,27.4,8.0,0,-0.6269856082047149,-0.5550262483006208,-0.07195935990409419,-8.2,-1.0,0,0,0,5,1
480,2024-25,Round 4,Dragons,Lions,19,23,"Rodney Parade, Newport",2024-10-13,-11.8,17.4,29.2,8.0,0,17.2,38.4,21.2,8.0,1,-10.453716632926785,7.694117274842855,-18.147833907769638,-29.0,0.0,1,0,0,-4,0
481,2024-25,Round 5,Scarlets,Bulls,23,22,"Parc y Scarlets, Llanelli",2024-10-18,2.6,23.0,20.4,6.0,0,8.4,27.8,19.4,6.0,0,-5.371943308932583,7.477104920209715,-12.849048229142298,-5.800000000000001,0.0,1,0,0,1,1
482,2024-25,Round 5,Ulster,Ospreys,36,12,"Ravenhill Stadium, Belfast",2024-10-18,-11.2,23.0,34.2,6.0,0,-7.6,16.8,24.4,6.0,0,-0.7197896722143056,-2.385943332838864,1.6661536606245586,-3.5999999999999996,0.0,0,0,0,24,1
483,2024-25,Round 5,Zebre,Lions,9,10,"Stadio Sergio Lanfranchi, Parma",2024-10-19,-13.8,18.6,32.4,8.0,0,13.8,36.2,22.4,6.0,0,-11.035452225168912,6.879333884065892,-17.914786109234804,-27.6,2.0,1,0,0,-1,0
484,2024-25,Round 5,Sharks,Glasgow,28,24,"Kings Park Stadium, Durban",2024-10-19,-13.0,20.2,33.2,7.0,1,16.4,33.4,17.0,8.0,1,-5.883067929356075,9.673334451350408,-15.556402380706484,-29.4,-1.0,1,0,0,4,1
485,2024-25,Round 5,Stormers,Munster,34,19,"Cape Town Stadium, Cape Town",2024-10-19,-5.0,21.2,26.2,7.0,1,-1.0,22.6,23.6,7.0,1,2.253843047449579,4.262459403041041,-2.008616355591462,-4.0,0.0,1,0,0,15,1
486,2024-25,Round 5,Edinburgh,Cardiff,27,8,"Hive Stadium, Edinburgh",2024-10-19,-7.2,22.4,29.6,7.0,0,-2.4,26.0,28.4,7.0,0,1.487517609666043,-4.090003063538553,5.577520673204596,-4.800000000000001,0.0,0,0,0,19,1
487,2024-25,Round 5,Connacht,Leinster,12,33,"The Sportsground, Galway",2024-10-19,-5.2,25.4,30.6,7.0,0,13.8,29.6,15.8,7.0,0,-0.4622221842910301,10.553354264052109,-11.01557644834314,-19.0,0.0,0,0,0,-21,0
488,2024-25,Round 5,Dragons,Benetton,21,31,"Rodney Parade, Newport",2024-10-19,-10.0,18.6,28.6,6.0,0,-1.8,20.8,22.6,7.0,0,-9.63893324214982,-2.999592621344646,-6.639340620805173,-8.2,-1.0,0,0,0,-10,0
489,2024-25,Round 6,Scarlets,Zebre,30,8,"Parc y Scarlets, Llanelli",2024-10-25,-0.6,21.2,21.8,7.0,0,-11.6,15.2,26.8,6.0,0,-4.587038486018352,-9.943973614245431,5.356935128227079,11.0,1.0,0,0,0,22,1
490,2024-25,Round 6,Benetton,Bulls,15,17,"Stadio Monigo, Treviso",2024-10-25,-4.8,20.8,25.6,6.0,0,7.2,27.2,20.0,7.0,0,-2.0635266834251635,6.692200097295485,-8.755726780720648,-12.0,-1.0,1,0,0,-2,0
491,2024-25,Round 6,Ospreys,Edinburgh,22,13,"Brewery Field, Bridgend",2024-10-26,-9.2,17.8,27.0,8.0,0,1.6,26.6,25.0,7.0,0,-4.019327966776409,2.229765542345584,-6.249093509121993,-10.799999999999999,1.0,0,0,0,9,1
492,2024-25,Round 6,Stormers,Glasgow,17,28,"Danie Craven Stadium, Stellenbosch",2024-10-26,-3.0,22.2,25.2,7.0,0,14.6,34.0,19.4,7.0,0,3.354704683008726,8.31769421327976,-4.962989530271034,-17.6,0.0,1,0,0,-11,0
493,2024-25,Round 6,Sharks,Munster,41,24,"Kings Park Stadium, Durban",2024-10-26,-7.8,23.0,30.8,7.0,0,-2.6,24.4,27.0,7.0,0,-4.5274276912854265,3.1615977674818945,-7.689025458767321,-5.199999999999999,0.0,1,0,0,17,1
494,2024-25,Round 6,Cardiff,Ulster,21,19,"Cardiff Arms Park, Cardiff",2024-10-26,-5.4,21.8,27.2,7.0,0,-1.8,26.2,28.0,8.0,0,-4.832250996218094,0.9135949617232386,-5.745845957941333,-3.6000000000000005,-1.0,0,0,0,2,1
495,2024-25,Round 6,Leinster,Lions,24,6,"Aviva Stadium, Dublin",2024-10-26,19.0,32.2,13.2,7.0,0,9.4,29.4,20.0,7.0,0,12.151796619217794,5.787855273142411,6.363941346075383,9.6,0.0,1,0,0,18,1
496,2024-25,Round 6,Connacht,Dragons,31,7,"The Sportsground, Galway",2024-10-26,-4.2,26.4,30.6,7.0,0,-8.6,19.8,28.4,7.0,0,-2.060664539456716,-10.574999180069302,8.514334640612585,4.3999999999999995,0.0,0,0,0,24,1
497,2024-25,Round 7,Glasgow,Scarlets,17,15,"Scotstoun Stadium, Glasgow",2024-11-29,17.0,35.8,18.8,30.0,1,3.8,23.2,19.4,30.0,0,9.521395260252657,-3.52273199884106,13.044127259093717,13.2,0.0,0,0,0,2,1
498,2024-25,Round 7,Ulster,Leinster,20,27,"Ravenhill Stadium, Belfast",2024-11-29,-2.4,26.0,28.4,30.0,0,22.2,30.4,8.2,30.0,0,0.7390103659291054,12.715402484610255,-11.976392118681149,-24.599999999999998,0.0,0,0,0,-7,0
499,2024-25,Round 7,Edinburgh,Benetton,50,33,"Hive Stadium, Edinburgh",2024-11-30,0.2,23.0,22.8,30.0,0,-5.2,19.8,25.0,30.0,0,1.3048561914333845,-1.9879540053530984,3.292810196786483,5.4,0.0,0,0,0,17,1
500,2024-25,Round 7,Zebre,Ospreys,22,17,"Stadio Sergio Lanfranchi, Parma",2024-11-30,-15.0,13.4,28.4,30.0,0,-7.0,18.0,25.0,30.0,0,-11.008280101422724,-3.094418615864209,-7.913861485558515,-8.0,0.0,0,0,0,5,1
501,2024-25,Round 7,Sharks,Stormers,21,15,"Kings Park Stadium, Durban",2024-11-30,-2.0,28.4,30.4,30.0,0,-1.8,23.6,25.4,30.0,0,-2.658525145408694,2.151003636035829,-4.809528781444524,-0.19999999999999996,0.0,0,0,0,6,1
502,2024-25,Round 7,Cardiff,Dragons,31,23,"Cardiff Arms Park, Cardiff",2024-11-30,-6.0,21.6,27.6,30.0,0,-13.8,16.6,30.4,30.0,0,-4.6576664004239605,-11.523565716008044,6.865899315584083,7.800000000000001,0.0,0,0,0,8,1
503,2024-25,Round 7,Connacht,Bulls,14,28,"The Sportsground, Galway",2024-11-30,1.0,26.0,25.0,30.0,0,8.6,27.4,18.8,30.0,0,-1.1120980035179748,6.616627419223421,-7.7287254227413955,-7.6,0.0,1,0,0,-14,0
504,2024-25,Round 7,Munster,Lions,17,10,"Thomond Park, Limerick",2024-11-30,-6.4,22.2,28.6,30.0,1,6.8,25.8,19.0,30.0,0,1.292695221605162,5.22424940774995,-3.931554186144788,-13.2,0.0,1,0,0,7,1
505,2024-25,Round 8,Ulster,Munster,19,22,"Ravenhill Stadium, Belfast",2024-12-20,-1.2,25.6,26.8,21.0,0,-3.2,19.0,22.2,20.0,0,0.6366495777972205,1.785850640219641,-1.1492010624224205,2.0,1.0,0,0,0,-3,0
506,2024-25,Round 8,Leinster,Connacht,20,12,"Aviva Stadium, Dublin",2024-12-21,18.0,29.0,11.0,22.0,0,-3.0,21.6,24.6,21.0,0,12.81776327274214,-2.3392254612438355,15.156988733985974,21.0,1.0,0,0,0,8,1
507,2024-25,Round 8,Benetton,Zebre,11,10,"Stadio Monigo, Treviso",2024-12-21,-2.2,24.4,26.6,21.0,0,-15.8,9.4,25.2,21.0,0,-2.7586729856744503,-10.316893952866872,7.558220967192422,13.600000000000001,0.0,0,0,0,1,1
508,2024-25,Round 8,Stormers,Lions,29,10,"Cape Town Stadium, Cape Town",2024-12-21,-0.4,21.8,22.2,21.0,0,2.8,20.8,18.0,21.0,1,1.6700507578913768,4.731093989135471,-3.061043231244094,-3.1999999999999997,0.0,0,0,0,19,1
509,2024-25,Round 8,Sharks,Bulls,20,17,"Kings Park Stadium, Durban",2024-12-21,0.4,26.6,26.2,21.0,0,10.2,28.6,18.4,21.0,1,-2.177572267264241,7.843754876949282,-10.021327144213522,-9.799999999999999,0.0,0,0,0,3,1
510,2024-25,Round 8,Ospreys,Scarlets,23,22,"Swansea.com Stadium, Swansea",2024-12-21,-10.6,14.0,24.6,21.0,0,5.2,23.2,18.0,22.0,0,-3.785804764420061,-1.818319272931688,-1.9674854914883733,-15.8,-1.0,0,0,0,1,1
511,2024-25,Round 8,Glasgow,Edinburgh,33,14,"Hampden Park, Glasgow",2024-12-22,11.0,30.8,19.8,23.0,0,4.8,29.8,25.0,22.0,0,7.816982534343285,2.075575171754736,5.741407362588548,6.2,1.0,0,0,0,19,1
512,2024-25,Round 8,Dragons,Cardiff,22,24,"Rodney Parade, Newport",2024-12-26,-9.8,20.0,29.8,26.0,0,-6.2,23.0,29.2,26.0,0,-11.036975784449636,-5.144256331982369,-5.892719452467267,-3.6000000000000005,0.0,0,0,0,-2,0
513,2024-25,Round 9,Munster,Leinster,7,28,"Thomond Park, Limerick",2024-12-27,-7.2,18.8,26.0,7.0,0,13.6,26.0,12.4,6.0,0,2.570930533977399,11.502064399343544,-8.931133865366146,-20.8,1.0,0,0,0,-21,0
514,2024-25,Round 9,Stormers,Sharks,24,20,"Cape Town Stadium, Cape Town",2024-12-28,-2.8,20.4,23.2,7.0,0,0.4,24.0,23.6,7.0,0,3.2761550810157862,-1.475439552842889,4.751594633858675,-3.1999999999999997,0.0,0,0,0,4,1
515,2024-25,Round 9,Zebre,Benetton,12,24,"Stadio Sergio Lanfranchi, Parma",2024-12-28,-9.8,10.4,20.2,7.0,0,4.0,25.6,21.6,7.0,0,-9.06107185614763,-4.014495082393693,-5.046576773753936,-13.8,0.0,0,0,0,-12,0
516,2024-25,Round 9,Edinburgh,Glasgow,10,7,"Murrayfield Stadium, Edinburgh",2024-12-28,7.8,28.4,20.6,6.0,0,11.6,27.0,15.4,6.0,0,1.3497159080135908,8.54284179808443,-7.193125890070839,-3.8,0.0,0,0,0,3,1
517,2024-25,Round 9,Connacht,Ulster,7,17,"The Sportsground, Galway",2024-12-28,-4.8,19.2,24.0,7.0,0,3.4,25.2,21.8,8.0,0,-1.0235265878452378,-0.1484303159605374,-0.8750962718847004,-8.2,-1.0,0,0,0,-10,0
518,2024-25,Round 9,Cardiff,Ospreys,13,13,"Cardiff Arms Park, Cardiff",2025-01-01,-2.6,20.6,23.2,6.0,0,-5.8,18.6,24.4,11.0,0,-4.933528277229096,-4.089056215271224,-0.8444720619578714,3.1999999999999997,-5.0,0,0,0,0,0
519,2024-25,Round 9,Scarlets,Dragons,32,15,"Parc y Scarlets, Llanelli",2025-01-01,5.2,23.0,17.8,11.0,0,-9.6,18.4,28.0,6.0,0,-1.5150678220805256,-11.24770383920291,9.732636017122385,14.8,5.0,0,0,0,17,1
520,2024-25,Round 10,Ospreys,Benetton,43,0,"Swansea.com Stadium, Swansea",2025-01-24,-3.8,17.4,21.2,23.0,0,0.8,22.8,22.0,27.0,0,-3.573503421467011,-2.7191527597690865,-0.8543506616979246,-4.6,-4.0,0,0,0,43,1
